0,0.077475
0.999801391,0.117225
1.999663306,0.1572625
2.999464696,0.1921125
3.999266086,0.2203875
4.999128001,0.2523875
5.999008999,0.2911875
6.99881039,0.3503
7.998672305,0.4323125
8.998473696,0.4650375
9.998275086,0.472625
10.998137,0.5181375
11.99793839,0.557
12.99773978,0.6027625
13.9976017,0.6491375
14.99740309,0.7086625
15.99728409,0.72315
16.997146,0.7085
17.99694739,0.6987125
18.99674878,0.7023375
19.9966107,0.677575
20.99641209,0.6081875
21.99621348,0.53905
22.99607539,0.5366375
23.99587678,0.5260875
24.99567817,0.5194375
25.99561969,0.52325
26.99542108,0.5135125
27.99522247,0.516425
28.99508439,0.517425
29.99488578,0.5221
30.99468717,0.507025
31.99454908,0.5040125
32.99435047,0.5188875
33.99415187,0.5251875
34.99401378,0.53465
35.99381517,0.547975
36.99369617,0.554775
37.99355808,0.5749375
38.99335947,0.589225
39.99316086,0.609725
40.99302278,0.61705
41.99282417,0.61735
42.99262556,0.62515
43.99248748,0.6673375
44.99228887,0.68235
45.99209026,0.714975
46.99203177,0.7142
47.99183316,0.73585
48.99163456,0.7642875
49.99149647,0.763325
50.99129786,0.75145
51.99109925,0.76215
52.99096117,0.7587
53.99076256,0.7538375
54.99056395,0.7488625
55.99042586,0.7389375
56.99030686,0.7304625
57.99010825,0.7425875
58.98997017,0.7294
59.98977156,0.7263375
60.98957295,0.7190375
61.98943486,0.7062125
62.98923625,0.6890875
63.98903764,0.673925
64.98883903,0.672325
65.98870095,0.6557
66.98858195,0.657625
67.98838334,0.6463
68.98824525,0.632725
69.98804664,0.6242
70.98784803,0.6164
71.98770995,0.612825
72.98751134,0.6071625
73.98731273,0.5910125
74.98717464,0.5829125
75.98697603,0.5645625
76.98677742,0.5477625
77.98671894,0.552125
78.98652033,0.5479625
79.98632172,0.550125
80.98618364,0.5450875
81.98598503,0.5502
82.98578642,0.5375625
83.98564834,0.54905
84.98544973,0.561675
85.98525112,0.5528125
86.98511303,0.5549375
87.98499403,0.56595
88.98479542,0.567475
89.98465733,0.562475
90.98445872,0.5568375
91.98426012,0.566425
92.98412203,0.570775
93.98392342,0.5756375
94.98372481,0.580775
95.98358673,0.579825
96.98338812,0.577675
97.98326911,0.587675
98.98313103,0.5850125
99.98293242,0.594675
100.9827338,0.5974
101.9825957,0.600675
102.9823971,0.582925
103.9821985,0.5888
104.9820604,0.5917625
105.9818618,0.5923
106.9816632,0.5755875
107.9815251,0.5866875
108.9814061,0.586875
109.9812075,0.5849625
110.9810694,0.59095
111.9808708,0.6019125
112.9806722,0.5849875
113.9805341,0.5940625
114.9803355,0.6026625
115.9801369,0.606275
116.9799988,0.6050375
117.9798002,0.6165375
118.9796812,0.62015
119.9795431,0.6079375
120.9793445,0.6063
121.9791459,0.605875
122.9790078,0.616425
123.9788092,0.616575
124.9786106,0.6292375
125.9784725,0.622925
126.9782739,0.627525
127.9780753,0.6296125
128.9780168,0.6294375
129.9778182,0.625375
130.9776196,0.61885
131.9774815,0.6296625
132.9772829,0.6379125
133.9770843,0.6362875
134.9769462,0.650925
135.9767476,0.67215
136.976549,0.7027
137.9764109,0.71795
138.9762123,0.7248125
139.9760933,0.7513875
140.9759552,0.788575
141.9757566,0.789
142.975558,0.8102375
143.9754199,0.840375
144.9752213,0.8820125
145.9750227,0.9299125
146.9748846,0.9575
147.974686,0.9948125
148.9744874,1.0492
149.9744289,1.091775
150.9742303,1.08135
151.9740317,1.1034125
152.9738936,1.1127625
153.973695,1.1424875
154.9734964,1.137125
155.9733583,1.1281625
156.9731597,1.1295625
157.9729611,1.107925
158.972823,1.112725
159.972704,1.12935
160.9725054,1.121675
161.9723673,1.12325
162.9721687,1.1190375
163.9719701,1.15645
164.971832,1.1430875
165.9716334,1.1521875
166.9714348,1.185525
167.9712967,1.2587625
168.9710981,1.361125
169.9709791,1.4169
170.970841,1.459225
171.9706424,1.5304625
172.9704438,1.5519625
173.9703057,1.574675
174.9701071,1.6552875
175.9699085,1.7092875
176.9697704,1.7501
177.9695718,1.7635875
178.9693732,1.74055
179.9692351,1.7391625
180.9691161,1.709575
181.9689175,1.6538125
182.9687794,1.5907125
183.9685808,1.5683625
184.9683822,1.5574
185.9682441,1.5110625
186.9680455,1.4174
187.9678468,1.3175
188.9677088,1.294175
189.9675102,1.2876375
190.9673912,1.29045
191.9672531,1.2911625
192.9670545,1.33455
193.9668558,1.39265
194.9666572,1.400525
195.9665192,1.3905125
196.9663205,1.3970625
197.9661219,1.4079125
198.9659838,1.403325
199.9657852,1.3726125
200.9656662,1.3545125
201.9655282,1.346225
202.9653295,1.335825
203.9651309,1.3436875
204.9649928,1.3531625
205.9647942,1.33505
206.9645956,1.3274625
207.9644575,1.301575
208.9642589,1.2999375
209.9640603,1.3269
210.9639222,1.3418625
211.9638032,1.3463875
212.9636046,1.3454125
213.9634665,1.3215125
214.9632679,1.3128
215.9630693,1.2990625
216.9629312,1.3015875
217.9627326,1.33225
218.962534,1.339225
219.9623959,1.3406625
220.9621973,1.33095
221.9620783,1.3279125
222.9619402,1.3179125
223.9617416,1.28545
224.961543,1.260025
225.9614049,1.2362875
226.9612063,1.19235
227.9610077,1.17885
228.9608696,1.1716625
229.960671,1.176
230.9604724,1.169475
231.9604139,1.15125
232.9602153,1.1329125
233.9600167,1.1098375
234.9598786,1.0877875
235.95968,1.075075
236.9594814,1.118175
237.9593433,1.1222
238.9591447,1.102225
