0,0.20262
0.999682555,0.19172
1.999505065,0.1842
2.999187619,0.18592
3.998929996,0.22194
4.998692687,0.23092
5.998375242,0.2316
6.998197752,0.24004
7.997880306,0.23736
8.997622683,0.25448
9.997385375,0.27706
10.99712775,0.2978
11.99681031,0.31256
12.996573,0.32412
13.99631537,0.32164
14.99599793,0.33482
15.99582044,0.33934
16.99550299,0.35462
17.99518555,0.37802
18.99500806,0.42198
19.99469061,0.44048
20.99451312,0.46412
21.99419568,0.48456
22.99393805,0.50892
23.99370074,0.50814
24.9933833,0.5282
25.99312568,0.54636
26.99288837,0.58344
27.99263074,0.60706
28.9923133,0.61598
29.99207599,0.6617
30.99181837,0.67546
31.99150092,0.65882
32.99132343,0.65926
33.99100599,0.66222
34.9908285,0.65984
35.99051105,0.65578
36.99019361,0.64508
37.99001611,0.64054
38.98969867,0.63446
39.98944105,0.63694
40.98920374,0.6624
41.98888629,0.6863
42.98862867,0.6852
43.98839136,0.65756
44.98813374,0.6612
45.98781629,0.66126
46.9876388,0.66562
47.98732136,0.7069
48.98708405,0.72796
49.98682642,0.7317
50.98650898,0.7501
51.98633149,0.7608
52.98601404,0.76214
53.9856966,0.7901
54.98551911,0.81762
55.98520166,0.83504
56.98494404,0.87286
57.98470673,0.8881
58.98438928,0.84882
59.98413166,0.83338
60.98389435,0.8396
61.98363673,0.88452
62.98339942,0.91012
63.9831418,0.92716
64.98282435,0.94754
65.98258704,0.94124
66.98232942,0.94966
67.98201198,0.93542
68.98183449,0.9146
69.98151704,0.92506
70.98119959,0.96454
71.9810221,0.99898
72.98070466,0.9905
73.98044704,1.02328
74.98020973,1.0684
75.9799521,1.08784
76.9797148,1.06818
77.97939735,1.04992
78.97913973,1.01756
79.97890242,1.01124
80.9786448,1.06088
81.97832735,1.09456
82.97809004,1.10218
83.97783242,1.11232
84.97751497,1.10028
85.97733748,1.12154
86.97702004,1.14566
87.97676241,1.13612
88.97652511,1.11862
89.97620766,1.10432
90.97603017,1.10924
91.97571273,1.07914
92.9754551,1.0995
93.97521779,1.13198
94.97490035,1.18536
95.97464273,1.24166
96.97440542,1.21958
97.97414779,1.19394
98.97383035,1.2104
99.97365286,1.17656
100.9733354,1.2114
101.973018,1.2569
102.9728405,1.26852
103.972523,1.27618
104.9723455,1.29094
105.9720281,1.31008
106.9717106,1.33468
107.9715332,1.34568
108.9712157,1.28844
109.9709581,1.26694
